Timestamp,Hour,Month,DayOfWeek,IsWeekend,Temperature,EnergyConsumption
2025-03-04 15:00:00,15,3,1,0,29.5,234.53
2025-03-04 16:00:00,16,3,1,0,29.7,245.29
2025-03-04 17:00:00,17,3,1,0,26.1,263.26
2025-03-04 18:00:00,18,3,1,0,22.4,166.03
2025-03-04 19:00:00,19,3,1,0,22.5,190.38
2025-03-04 20:00:00,20,3,1,0,19.5,151.68
2025-03-04 21:00:00,21,3,1,0,20.6,185.52
2025-03-04 22:00:00,22,3,1,0,23.1,175.37
2025-03-04 23:00:00,23,3,1,0,19.3,111.54
2025-03-05 00:00:00,0,3,2,0,16.3,96.11
2025-03-05 01:00:00,1,3,2,0,20.6,104.49
2025-03-05 02:00:00,2,3,2,0,19.7,100.34
2025-03-05 03:00:00,3,3,2,0,16.5,93.42
2025-03-05 04:00:00,4,3,2,0,23.4,90.18
2025-03-05 05:00:00,5,3,2,0,23.8,104.47
2025-03-05 06:00:00,6,3,2,0,24.3,101.7
2025-03-05 07:00:00,7,3,2,0,24.4,97.93
2025-03-05 08:00:00,8,3,2,0,28.7,101.57
2025-03-05 09:00:00,9,3,2,0,27.4,252.24
2025-03-05 10:00:00,10,3,2,0,30.8,240.89
2025-03-05 11:00:00,11,3,2,0,32.1,278.85
2025-03-05 12:00:00,12,3,2,0,30.9,274.74
2025-03-05 13:00:00,13,3,2,0,27.1,242.91
2025-03-05 14:00:00,14,3,2,0,28.8,242.16
2025-03-05 15:00:00,15,3,2,0,32.0,271.51
2025-03-05 16:00:00,16,3,2,0,26.4,252.04
2025-03-05 17:00:00,17,3,2,0,23.9,246.04
2025-03-05 18:00:00,18,3,2,0,25.6,176.67
2025-03-05 19:00:00,19,3,2,0,23.5,174.71
2025-03-05 20:00:00,20,3,2,0,19.5,183.22
2025-03-05 21:00:00,21,3,2,0,25.0,180.18
2025-03-05 22:00:00,22,3,2,0,21.1,186.93
2025-03-05 23:00:00,23,3,2,0,17.6,117.03
2025-03-06 00:00:00,0,3,3,0,20.4,116.32
2025-03-06 01:00:00,1,3,3,0,18.7,118.18
2025-03-06 02:00:00,2,3,3,0,22.2,105.53
2025-03-06 03:00:00,3,3,3,0,21.9,97.51
2025-03-06 04:00:00,4,3,3,0,24.9,101.4
2025-03-06 05:00:00,5,3,3,0,19.8,88.83
2025-03-06 06:00:00,6,3,3,0,24.6,103.1
2025-03-06 07:00:00,7,3,3,0,26.2,112.19
2025-03-06 08:00:00,8,3,3,0,23.6,101.44
2025-03-06 09:00:00,9,3,3,0,24.9,257.6
2025-03-06 10:00:00,10,3,3,0,29.1,254.2
2025-03-06 11:00:00,11,3,3,0,28.1,262.79
2025-03-06 12:00:00,12,3,3,0,32.1,287.09
2025-03-06 13:00:00,13,3,3,0,29.6,255.8
2025-03-06 14:00:00,14,3,3,0,27.9,258.56
2025-03-06 15:00:00,15,3,3,0,31.8,288.22
2025-03-06 16:00:00,16,3,3,0,26.0,253.61
2025-03-06 17:00:00,17,3,3,0,23.7,255.72
2025-03-06 18:00:00,18,3,3,0,25.9,161.3
2025-03-06 19:00:00,19,3,3,0,21.4,177.17
2025-03-06 20:00:00,20,3,3,0,21.9,167.91
2025-03-06 21:00:00,21,3,3,0,22.2,182.51
2025-03-06 22:00:00,22,3,3,0,20.3,172.44
2025-03-06 23:00:00,23,3,3,0,22.3,116.55
2025-03-07 00:00:00,0,3,4,0,19.0,93.88
2025-03-07 01:00:00,1,3,4,0,21.2,96.42
2025-03-07 02:00:00,2,3,4,0,20.4,107.4
2025-03-07 03:00:00,3,3,4,0,17.6,113.18
2025-03-07 04:00:00,4,3,4,0,22.6,95.89
2025-03-07 05:00:00,5,3,4,0,23.5,99.62
2025-03-07 06:00:00,6,3,4,0,21.5,114.95
2025-03-07 07:00:00,7,3,4,0,26.4,104.43
2025-03-07 08:00:00,8,3,4,0,29.4,89.79
2025-03-07 09:00:00,9,3,4,0,29.5,247.32
2025-03-07 10:00:00,10,3,4,0,31.0,244.08
2025-03-07 11:00:00,11,3,4,0,29.6,243.97
2025-03-07 12:00:00,12,3,4,0,30.9,267.67
2025-03-07 13:00:00,13,3,4,0,28.4,242.88
2025-03-07 14:00:00,14,3,4,0,29.1,241.03
2025-03-07 15:00:00,15,3,4,0,30.2,249.6
2025-03-07 16:00:00,16,3,4,0,21.7,246.25
2025-03-07 17:00:00,17,3,4,0,24.2,233.69
2025-03-07 18:00:00,18,3,4,0,22.5,181.09
2025-03-07 19:00:00,19,3,4,0,26.4,183.13
2025-03-07 20:00:00,20,3,4,0,21.3,184.56
2025-03-07 21:00:00,21,3,4,0,20.5,173.05
2025-03-07 22:00:00,22,3,4,0,18.4,162.48
2025-03-07 23:00:00,23,3,4,0,19.4,101.58
2025-03-08 00:00:00,0,3,5,1,19.8,65.84
2025-03-08 01:00:00,1,3,5,1,18.3,76.08
2025-03-08 02:00:00,2,3,5,1,18.0,77.76
2025-03-08 03:00:00,3,3,5,1,19.5,62.48
2025-03-08 04:00:00,4,3,5,1,19.6,64.99
2025-03-08 05:00:00,5,3,5,1,25.7,75.16
2025-03-08 06:00:00,6,3,5,1,27.0,75.22
2025-03-08 07:00:00,7,3,5,1,24.1,66.69
2025-03-08 08:00:00,8,3,5,1,25.9,83.31
2025-03-08 09:00:00,9,3,5,1,26.1,78.94
2025-03-08 10:00:00,10,3,5,1,31.1,100.01
2025-03-08 11:00:00,11,3,5,1,29.0,77.12
2025-03-08 12:00:00,12,3,5,1,34.6,111.74
2025-03-08 13:00:00,13,3,5,1,26.8,51.2
2025-03-08 14:00:00,14,3,5,1,30.8,59.1
2025-03-08 15:00:00,15,3,5,1,27.8,74.37
2025-03-08 16:00:00,16,3,5,1,27.9,74.25
2025-03-08 17:00:00,17,3,5,1,26.7,82.79
2025-03-08 18:00:00,18,3,5,1,23.1,119.23
2025-03-08 19:00:00,19,3,5,1,22.2,134.3
2025-03-08 20:00:00,20,3,5,1,24.3,130.51
2025-03-08 21:00:00,21,3,5,1,23.8,114.22
2025-03-08 22:00:00,22,3,5,1,24.0,141.23
2025-03-08 23:00:00,23,3,5,1,21.6,87.82
2025-03-09 00:00:00,0,3,6,1,16.7,64.76
2025-03-09 01:00:00,1,3,6,1,18.7,77.21
2025-03-09 02:00:00,2,3,6,1,18.6,77.57
2025-03-09 03:00:00,3,3,6,1,24.2,76.95
2025-03-09 04:00:00,4,3,6,1,23.1,60.12
2025-03-09 05:00:00,5,3,6,1,22.0,82.5
2025-03-09 06:00:00,6,3,6,1,26.6,69.61
2025-03-09 07:00:00,7,3,6,1,25.5,49.74
2025-03-09 08:00:00,8,3,6,1,25.4,89.11
2025-03-09 09:00:00,9,3,6,1,26.0,71.89
2025-03-09 10:00:00,10,3,6,1,31.3,71.57
2025-03-09 11:00:00,11,3,6,1,30.2,81.47
2025-03-09 12:00:00,12,3,6,1,30.0,98.95
2025-03-09 13:00:00,13,3,6,1,26.5,80.59
2025-03-09 14:00:00,14,3,6,1,29.0,77.72
2025-03-09 15:00:00,15,3,6,1,29.4,62.67
2025-03-09 16:00:00,16,3,6,1,28.0,51.42
2025-03-09 17:00:00,17,3,6,1,27.5,72.98
2025-03-09 18:00:00,18,3,6,1,26.3,136.58
2025-03-09 19:00:00,19,3,6,1,24.4,127.48
2025-03-09 20:00:00,20,3,6,1,20.7,118.88
2025-03-09 21:00:00,21,3,6,1,23.8,140.36
2025-03-09 22:00:00,22,3,6,1,20.2,126.46
2025-03-09 23:00:00,23,3,6,1,18.4,81.73
2025-03-10 00:00:00,0,3,0,0,21.3,119.41
2025-03-10 01:00:00,1,3,0,0,18.4,96.22
2025-03-10 02:00:00,2,3,0,0,21.1,106.46
2025-03-10 03:00:00,3,3,0,0,21.0,91.27
2025-03-10 04:00:00,4,3,0,0,24.3,107.21
2025-03-10 05:00:00,5,3,0,0,21.9,113.55
2025-03-10 06:00:00,6,3,0,0,27.3,101.34
2025-03-10 07:00:00,7,3,0,0,26.5,105.54
2025-03-10 08:00:00,8,3,0,0,25.8,100.3
2025-03-10 09:00:00,9,3,0,0,24.2,258.76
2025-03-10 10:00:00,10,3,0,0,26.2,265.03
2025-03-10 11:00:00,11,3,0,0,29.2,247.88
2025-03-10 12:00:00,12,3,0,0,28.7,247.12
2025-03-10 13:00:00,13,3,0,0,32.7,265.12
2025-03-10 14:00:00,14,3,0,0,31.9,281.64
2025-03-10 15:00:00,15,3,0,0,26.1,239.25
2025-03-10 16:00:00,16,3,0,0,30.9,253.34
2025-03-10 17:00:00,17,3,0,0,24.0,261.37
2025-03-10 18:00:00,18,3,0,0,25.7,170.62
2025-03-10 19:00:00,19,3,0,0,24.1,169.74
2025-03-10 20:00:00,20,3,0,0,24.7,190.61
2025-03-10 21:00:00,21,3,0,0,22.5,183.62
2025-03-10 22:00:00,22,3,0,0,24.2,180.0
2025-03-10 23:00:00,23,3,0,0,17.8,104.49
2025-03-11 00:00:00,0,3,1,0,24.2,89.85
2025-03-11 01:00:00,1,3,1,0,19.4,104.16
2025-03-11 02:00:00,2,3,1,0,20.6,90.18
2025-03-11 03:00:00,3,3,1,0,23.7,123.2
2025-03-11 04:00:00,4,3,1,0,22.9,90.96
2025-03-11 05:00:00,5,3,1,0,20.6,102.58
2025-03-11 06:00:00,6,3,1,0,27.2,104.75
2025-03-11 07:00:00,7,3,1,0,26.3,94.11
2025-03-11 08:00:00,8,3,1,0,25.3,108.35
2025-03-11 09:00:00,9,3,1,0,30.4,239.99
2025-03-11 10:00:00,10,3,1,0,32.5,293.39
2025-03-11 11:00:00,11,3,1,0,32.6,276.01
2025-03-11 12:00:00,12,3,1,0,27.3,248.51
2025-03-11 13:00:00,13,3,1,0,30.8,280.49
2025-03-11 14:00:00,14,3,1,0,30.7,258.71
2025-03-11 15:00:00,15,3,1,0,26.5,262.3
2025-03-11 16:00:00,16,3,1,0,25.6,266.28
2025-03-11 17:00:00,17,3,1,0,25.7,265.91
2025-03-11 18:00:00,18,3,1,0,26.4,178.63
2025-03-11 19:00:00,19,3,1,0,22.7,176.59
2025-03-11 20:00:00,20,3,1,0,23.4,180.77
2025-03-11 21:00:00,21,3,1,0,20.3,178.34
2025-03-11 22:00:00,22,3,1,0,20.8,158.71
2025-03-11 23:00:00,23,3,1,0,21.1,90.2
2025-03-12 00:00:00,0,3,2,0,17.7,83.13
2025-03-12 01:00:00,1,3,2,0,16.6,86.45
2025-03-12 02:00:00,2,3,2,0,19.3,119.53
2025-03-12 03:00:00,3,3,2,0,20.4,101.78
2025-03-12 04:00:00,4,3,2,0,23.3,101.31
2025-03-12 05:00:00,5,3,2,0,23.6,88.05
2025-03-12 06:00:00,6,3,2,0,27.9,118.07
2025-03-12 07:00:00,7,3,2,0,22.9,89.76
2025-03-12 08:00:00,8,3,2,0,26.9,90.35
2025-03-12 09:00:00,9,3,2,0,29.5,242.72
2025-03-12 10:00:00,10,3,2,0,33.7,316.81
2025-03-12 11:00:00,11,3,2,0,30.3,264.09
2025-03-12 12:00:00,12,3,2,0,32.2,277.54
2025-03-12 13:00:00,13,3,2,0,28.2,250.78
2025-03-12 14:00:00,14,3,2,0,31.1,267.19
2025-03-12 15:00:00,15,3,2,0,25.4,241.97
2025-03-12 16:00:00,16,3,2,0,27.4,249.24
2025-03-12 17:00:00,17,3,2,0,30.2,239.73
2025-03-12 18:00:00,18,3,2,0,26.0,194.89
2025-03-12 19:00:00,19,3,2,0,28.2,175.96
2025-03-12 20:00:00,20,3,2,0,23.5,185.7
2025-03-12 21:00:00,21,3,2,0,21.9,179.01
2025-03-12 22:00:00,22,3,2,0,21.5,154.68
2025-03-12 23:00:00,23,3,2,0,21.5,101.26
2025-03-13 00:00:00,0,3,3,0,19.6,120.47
2025-03-13 01:00:00,1,3,3,0,18.8,95.97
2025-03-13 02:00:00,2,3,3,0,24.7,91.68
2025-03-13 03:00:00,3,3,3,0,20.4,98.53
2025-03-13 04:00:00,4,3,3,0,24.2,102.08
2025-03-13 05:00:00,5,3,3,0,21.1,94.68
2025-03-13 06:00:00,6,3,3,0,23.8,99.23
2025-03-13 07:00:00,7,3,3,0,27.1,104.18
2025-03-13 08:00:00,8,3,3,0,23.9,110.64
2025-03-13 09:00:00,9,3,3,0,29.0,263.85
2025-03-13 10:00:00,10,3,3,0,30.2,264.29
2025-03-13 11:00:00,11,3,3,0,30.8,274.9
2025-03-13 12:00:00,12,3,3,0,31.0,264.69
2025-03-13 13:00:00,13,3,3,0,34.4,324.51
2025-03-13 14:00:00,14,3,3,0,30.5,244.4
2025-03-13 15:00:00,15,3,3,0,26.0,252.93
2025-03-13 16:00:00,16,3,3,0,27.8,243.86
2025-03-13 17:00:00,17,3,3,0,26.6,265.89
2025-03-13 18:00:00,18,3,3,0,26.4,168.59
2025-03-13 19:00:00,19,3,3,0,23.5,171.95
2025-03-13 20:00:00,20,3,3,0,21.7,175.86
2025-03-13 21:00:00,21,3,3,0,20.5,167.45
2025-03-13 22:00:00,22,3,3,0,20.4,174.39
2025-03-13 23:00:00,23,3,3,0,14.3,120.53
2025-03-14 00:00:00,0,3,4,0,22.2,96.24
2025-03-14 01:00:00,1,3,4,0,20.2,88.28
2025-03-14 02:00:00,2,3,4,0,24.1,118.97
2025-03-14 03:00:00,3,3,4,0,21.8,110.24
2025-03-14 04:00:00,4,3,4,0,22.9,86.63
2025-03-14 05:00:00,5,3,4,0,22.9,101.32
2025-03-14 06:00:00,6,3,4,0,24.1,97.81
2025-03-14 07:00:00,7,3,4,0,26.1,99.19
2025-03-14 08:00:00,8,3,4,0,27.6,89.39
2025-03-14 09:00:00,9,3,4,0,27.1,237.15
2025-03-14 10:00:00,10,3,4,0,31.3,248.23
2025-03-14 11:00:00,11,3,4,0,32.1,295.92
2025-03-14 12:00:00,12,3,4,0,29.4,223.97
2025-03-14 13:00:00,13,3,4,0,29.1,249.36
2025-03-14 14:00:00,14,3,4,0,27.3,244.85
2025-03-14 15:00:00,15,3,4,0,31.6,280.59
2025-03-14 16:00:00,16,3,4,0,25.7,234.02
2025-03-14 17:00:00,17,3,4,0,25.6,247.87
2025-03-14 18:00:00,18,3,4,0,26.0,174.65
2025-03-14 19:00:00,19,3,4,0,24.7,199.35
2025-03-14 20:00:00,20,3,4,0,24.1,179.52
2025-03-14 21:00:00,21,3,4,0,21.1,176.43
2025-03-14 22:00:00,22,3,4,0,23.0,173.73
2025-03-14 23:00:00,23,3,4,0,20.3,100.51
2025-03-15 00:00:00,0,3,5,1,19.0,56.28
2025-03-15 01:00:00,1,3,5,1,20.8,69.39
2025-03-15 02:00:00,2,3,5,1,21.7,64.66
2025-03-15 03:00:00,3,3,5,1,23.9,61.23
2025-03-15 04:00:00,4,3,5,1,25.9,52.52
2025-03-15 05:00:00,5,3,5,1,24.6,74.75
2025-03-15 06:00:00,6,3,5,1,23.4,74.24
2025-03-15 07:00:00,7,3,5,1,28.9,47.83
2025-03-15 08:00:00,8,3,5,1,28.5,45.07
2025-03-15 09:00:00,9,3,5,1,26.6,86.29
2025-03-15 10:00:00,10,3,5,1,28.2,58.26
2025-03-15 11:00:00,11,3,5,1,29.4,90.68
2025-03-15 12:00:00,12,3,5,1,26.3,59.49
2025-03-15 13:00:00,13,3,5,1,32.8,118.23
2025-03-15 14:00:00,14,3,5,1,29.1,57.61
2025-03-15 15:00:00,15,3,5,1,32.7,114.58
2025-03-15 16:00:00,16,3,5,1,28.9,61.88
2025-03-15 17:00:00,17,3,5,1,26.2,68.4
2025-03-15 18:00:00,18,3,5,1,25.7,140.51
2025-03-15 19:00:00,19,3,5,1,25.5,115.23
2025-03-15 20:00:00,20,3,5,1,25.3,129.13
2025-03-15 21:00:00,21,3,5,1,22.8,140.67
2025-03-15 22:00:00,22,3,5,1,18.4,125.64
2025-03-15 23:00:00,23,3,5,1,19.1,54.32
2025-03-16 00:00:00,0,3,6,1,20.7,95.12
2025-03-16 01:00:00,1,3,6,1,16.5,69.68
2025-03-16 02:00:00,2,3,6,1,22.0,71.23
2025-03-16 03:00:00,3,3,6,1,21.2,57.01
2025-03-16 04:00:00,4,3,6,1,23.0,62.43
2025-03-16 05:00:00,5,3,6,1,19.3,81.95
2025-03-16 06:00:00,6,3,6,1,26.9,70.52
2025-03-16 07:00:00,7,3,6,1,26.8,80.74
2025-03-16 08:00:00,8,3,6,1,27.9,79.04
2025-03-16 09:00:00,9,3,6,1,27.9,83.12
2025-03-16 10:00:00,10,3,6,1,30.0,71.94
2025-03-16 11:00:00,11,3,6,1,27.3,72.87
2025-03-16 12:00:00,12,3,6,1,28.3,63.62
2025-03-16 13:00:00,13,3,6,1,28.2,59.34
2025-03-16 14:00:00,14,3,6,1,33.6,120.9
2025-03-16 15:00:00,15,3,6,1,32.4,82.72
2025-03-16 16:00:00,16,3,6,1,27.6,57.06
2025-03-16 17:00:00,17,3,6,1,24.9,60.82
2025-03-16 18:00:00,18,3,6,1,27.5,122.04
2025-03-16 19:00:00,19,3,6,1,25.8,132.04
2025-03-16 20:00:00,20,3,6,1,27.1,111.21
2025-03-16 21:00:00,21,3,6,1,24.0,137.46
2025-03-16 22:00:00,22,3,6,1,18.7,136.07
2025-03-16 23:00:00,23,3,6,1,20.8,67.73
2025-03-17 00:00:00,0,3,0,0,18.4,92.81
2025-03-17 01:00:00,1,3,0,0,24.3,100.01
2025-03-17 02:00:00,2,3,0,0,22.2,92.09
2025-03-17 03:00:00,3,3,0,0,19.9,110.82
2025-03-17 04:00:00,4,3,0,0,19.8,95.85
2025-03-17 05:00:00,5,3,0,0,23.8,101.11
2025-03-17 06:00:00,6,3,0,0,24.6,103.96
2025-03-17 07:00:00,7,3,0,0,27.7,107.35
2025-03-17 08:00:00,8,3,0,0,25.5,97.16
2025-03-17 09:00:00,9,3,0,0,30.9,272.82
2025-03-17 10:00:00,10,3,0,0,26.6,253.51
2025-03-17 11:00:00,11,3,0,0,25.9,250.47
2025-03-17 12:00:00,12,3,0,0,33.8,297.45
2025-03-17 13:00:00,13,3,0,0,28.2,257.64
2025-03-17 14:00:00,14,3,0,0,26.2,243.67
2025-03-17 15:00:00,15,3,0,0,29.7,243.66
2025-03-17 16:00:00,16,3,0,0,27.0,257.44
2025-03-17 17:00:00,17,3,0,0,27.1,252.67
2025-03-17 18:00:00,18,3,0,0,24.3,183.7
2025-03-17 19:00:00,19,3,0,0,23.5,184.58
2025-03-17 20:00:00,20,3,0,0,21.5,178.17
2025-03-17 21:00:00,21,3,0,0,19.5,179.65
2025-03-17 22:00:00,22,3,0,0,19.0,168.86
2025-03-17 23:00:00,23,3,0,0,20.7,102.13
2025-03-18 00:00:00,0,3,1,0,21.6,95.69
2025-03-18 01:00:00,1,3,1,0,21.0,105.51
2025-03-18 02:00:00,2,3,1,0,21.6,91.74
2025-03-18 03:00:00,3,3,1,0,21.8,103.64
2025-03-18 04:00:00,4,3,1,0,22.5,79.14
2025-03-18 05:00:00,5,3,1,0,24.0,122.13
2025-03-18 06:00:00,6,3,1,0,24.3,92.72
2025-03-18 07:00:00,7,3,1,0,27.0,103.12
2025-03-18 08:00:00,8,3,1,0,29.9,87.42
2025-03-18 09:00:00,9,3,1,0,30.0,255.9
2025-03-18 10:00:00,10,3,1,0,29.0,253.39
2025-03-18 11:00:00,11,3,1,0,31.9,287.05
2025-03-18 12:00:00,12,3,1,0,27.7,258.2
2025-03-18 13:00:00,13,3,1,0,29.7,250.73
2025-03-18 14:00:00,14,3,1,0,29.5,248.5
2025-03-18 15:00:00,15,3,1,0,30.9,262.95
2025-03-18 16:00:00,16,3,1,0,25.3,246.06
2025-03-18 17:00:00,17,3,1,0,26.7,262.29
2025-03-18 18:00:00,18,3,1,0,26.2,171.49
2025-03-18 19:00:00,19,3,1,0,28.7,182.65
2025-03-18 20:00:00,20,3,1,0,25.1,178.48
2025-03-18 21:00:00,21,3,1,0,22.5,188.39
2025-03-18 22:00:00,22,3,1,0,23.1,190.57
2025-03-18 23:00:00,23,3,1,0,21.9,96.85
2025-03-19 00:00:00,0,3,2,0,18.9,103.33
2025-03-19 01:00:00,1,3,2,0,22.0,97.77
2025-03-19 02:00:00,2,3,2,0,22.8,114.53
2025-03-19 03:00:00,3,3,2,0,19.6,91.63
2025-03-19 04:00:00,4,3,2,0,22.2,103.08
2025-03-19 05:00:00,5,3,2,0,22.7,113.52
2025-03-19 06:00:00,6,3,2,0,25.8,100.39
2025-03-19 07:00:00,7,3,2,0,23.4,86.84
2025-03-19 08:00:00,8,3,2,0,28.1,78.67
2025-03-19 09:00:00,9,3,2,0,30.6,256.83
2025-03-19 10:00:00,10,3,2,0,35.8,360.32
2025-03-19 11:00:00,11,3,2,0,29.5,248.94
2025-03-19 12:00:00,12,3,2,0,32.0,296.9
2025-03-19 13:00:00,13,3,2,0,26.6,232.14
2025-03-19 14:00:00,14,3,2,0,28.1,255.83
2025-03-19 15:00:00,15,3,2,0,29.5,260.7
2025-03-19 16:00:00,16,3,2,0,25.1,226.84
2025-03-19 17:00:00,17,3,2,0,28.0,241.72
2025-03-19 18:00:00,18,3,2,0,21.0,181.45
2025-03-19 19:00:00,19,3,2,0,25.3,178.78
2025-03-19 20:00:00,20,3,2,0,21.6,178.41
2025-03-19 21:00:00,21,3,2,0,20.7,166.52
2025-03-19 22:00:00,22,3,2,0,19.2,185.21
2025-03-19 23:00:00,23,3,2,0,20.8,101.68
2025-03-20 00:00:00,0,3,3,0,18.0,98.18
2025-03-20 01:00:00,1,3,3,0,15.8,101.78
2025-03-20 02:00:00,2,3,3,0,23.5,85.26
2025-03-20 03:00:00,3,3,3,0,20.3,103.29
2025-03-20 04:00:00,4,3,3,0,25.0,95.52
2025-03-20 05:00:00,5,3,3,0,22.3,80.31
2025-03-20 06:00:00,6,3,3,0,25.2,120.42
2025-03-20 07:00:00,7,3,3,0,26.8,99.78
2025-03-20 08:00:00,8,3,3,0,28.1,99.89
2025-03-20 09:00:00,9,3,3,0,26.9,258.23
2025-03-20 10:00:00,10,3,3,0,29.8,250.18
2025-03-20 11:00:00,11,3,3,0,27.9,263.04
2025-03-20 12:00:00,12,3,3,0,31.3,264.41
2025-03-20 13:00:00,13,3,3,0,31.8,272.52
2025-03-20 14:00:00,14,3,3,0,27.8,242.4
2025-03-20 15:00:00,15,3,3,0,25.0,254.72
2025-03-20 16:00:00,16,3,3,0,23.8,237.72
2025-03-20 17:00:00,17,3,3,0,22.1,249.14
2025-03-20 18:00:00,18,3,3,0,24.7,176.73
2025-03-20 19:00:00,19,3,3,0,21.6,168.28
2025-03-20 20:00:00,20,3,3,0,23.4,174.49
2025-03-20 21:00:00,21,3,3,0,22.1,171.15
2025-03-20 22:00:00,22,3,3,0,21.0,193.03
2025-03-20 23:00:00,23,3,3,0,21.3,95.88
2025-03-21 00:00:00,0,3,4,0,20.5,97.59
2025-03-21 01:00:00,1,3,4,0,20.2,96.74
2025-03-21 02:00:00,2,3,4,0,20.3,102.12
2025-03-21 03:00:00,3,3,4,0,19.5,89.84
2025-03-21 04:00:00,4,3,4,0,19.7,84.0
2025-03-21 05:00:00,5,3,4,0,21.3,101.59
2025-03-21 06:00:00,6,3,4,0,23.2,105.14
2025-03-21 07:00:00,7,3,4,0,26.4,80.31
2025-03-21 08:00:00,8,3,4,0,28.8,108.11
2025-03-21 09:00:00,9,3,4,0,26.5,254.2
2025-03-21 10:00:00,10,3,4,0,27.6,250.98
2025-03-21 11:00:00,11,3,4,0,27.3,232.07
2025-03-21 12:00:00,12,3,4,0,29.2,248.76
2025-03-21 13:00:00,13,3,4,0,29.0,238.16
2025-03-21 14:00:00,14,3,4,0,28.5,252.69
2025-03-21 15:00:00,15,3,4,0,28.4,251.83
2025-03-21 16:00:00,16,3,4,0,26.2,261.72
2025-03-21 17:00:00,17,3,4,0,23.9,254.88
2025-03-21 18:00:00,18,3,4,0,27.4,184.81
2025-03-21 19:00:00,19,3,4,0,23.3,174.72
2025-03-21 20:00:00,20,3,4,0,24.6,165.77
2025-03-21 21:00:00,21,3,4,0,19.5,176.02
2025-03-21 22:00:00,22,3,4,0,23.1,183.8
2025-03-21 23:00:00,23,3,4,0,18.2,96.9
2025-03-22 00:00:00,0,3,5,1,18.8,62.9
2025-03-22 01:00:00,1,3,5,1,22.1,56.28
2025-03-22 02:00:00,2,3,5,1,23.9,78.28
2025-03-22 03:00:00,3,3,5,1,23.6,65.37
2025-03-22 04:00:00,4,3,5,1,22.2,55.67
2025-03-22 05:00:00,5,3,5,1,22.7,74.94
2025-03-22 06:00:00,6,3,5,1,27.6,58.93
2025-03-22 07:00:00,7,3,5,1,25.6,68.49
2025-03-22 08:00:00,8,3,5,1,24.7,75.91
2025-03-22 09:00:00,9,3,5,1,27.1,68.05
2025-03-22 10:00:00,10,3,5,1,28.4,62.11
2025-03-22 11:00:00,11,3,5,1,29.8,67.84
2025-03-22 12:00:00,12,3,5,1,29.3,62.72
2025-03-22 13:00:00,13,3,5,1,30.5,91.46
2025-03-22 14:00:00,14,3,5,1,29.6,79.96
2025-03-22 15:00:00,15,3,5,1,25.8,71.58
2025-03-22 16:00:00,16,3,5,1,25.3,55.23
2025-03-22 17:00:00,17,3,5,1,24.8,81.92
2025-03-22 18:00:00,18,3,5,1,26.9,128.43
2025-03-22 19:00:00,19,3,5,1,20.6,124.04
2025-03-22 20:00:00,20,3,5,1,23.1,127.76
2025-03-22 21:00:00,21,3,5,1,17.8,117.1
2025-03-22 22:00:00,22,3,5,1,20.5,131.36
2025-03-22 23:00:00,23,3,5,1,15.8,68.38
2025-03-23 00:00:00,0,3,6,1,20.3,78.5
2025-03-23 01:00:00,1,3,6,1,21.6,75.83
2025-03-23 02:00:00,2,3,6,1,19.1,50.92
2025-03-23 03:00:00,3,3,6,1,20.7,80.02
2025-03-23 04:00:00,4,3,6,1,25.3,77.11
2025-03-23 05:00:00,5,3,6,1,24.6,73.8
2025-03-23 06:00:00,6,3,6,1,23.9,68.7
2025-03-23 07:00:00,7,3,6,1,29.6,60.57
2025-03-23 08:00:00,8,3,6,1,30.7,74.44
2025-03-23 09:00:00,9,3,6,1,31.2,68.39
2025-03-23 10:00:00,10,3,6,1,30.5,67.9
2025-03-23 11:00:00,11,3,6,1,27.0,72.19
2025-03-23 12:00:00,12,3,6,1,32.0,82.75
2025-03-23 13:00:00,13,3,6,1,26.8,69.08
2025-03-23 14:00:00,14,3,6,1,29.2,75.48
2025-03-23 15:00:00,15,3,6,1,30.4,73.97
2025-03-23 16:00:00,16,3,6,1,31.2,84.96
2025-03-23 17:00:00,17,3,6,1,25.6,53.88
2025-03-23 18:00:00,18,3,6,1,24.5,122.64
2025-03-23 19:00:00,19,3,6,1,25.6,130.62
2025-03-23 20:00:00,20,3,6,1,20.1,127.72
2025-03-23 21:00:00,21,3,6,1,22.8,141.28
2025-03-23 22:00:00,22,3,6,1,22.4,133.61
2025-03-23 23:00:00,23,3,6,1,20.3,73.88
2025-03-24 00:00:00,0,3,0,0,22.5,86.67
2025-03-24 01:00:00,1,3,0,0,19.5,92.27
2025-03-24 02:00:00,2,3,0,0,21.4,112.3
2025-03-24 03:00:00,3,3,0,0,20.3,76.1
2025-03-24 04:00:00,4,3,0,0,21.7,109.13
2025-03-24 05:00:00,5,3,0,0,24.8,104.28
2025-03-24 06:00:00,6,3,0,0,24.4,87.21
2025-03-24 07:00:00,7,3,0,0,27.3,91.66
2025-03-24 08:00:00,8,3,0,0,31.9,133.73
2025-03-24 09:00:00,9,3,0,0,27.4,243.89
2025-03-24 10:00:00,10,3,0,0,29.1,247.6
2025-03-24 11:00:00,11,3,0,0,32.1,282.81
2025-03-24 12:00:00,12,3,0,0,28.5,268.9
2025-03-24 13:00:00,13,3,0,0,29.9,257.69
2025-03-24 14:00:00,14,3,0,0,28.1,253.63
2025-03-24 15:00:00,15,3,0,0,29.2,231.1
